Crime_Type,Latitude,Longitude,Date,Time,Weather,Population_Density
Burglary,14.063216140370500,83.754776756878,2024-10-29,10:24,Stormy,High
Arson,12.694730114824000,71.4674190646052,2024-10-17,20:45,Clear,High
Fraud,10.430504968801200,78.46955470090660,2024-05-09,04:20,Foggy,Medium
Theft,8.73827474695974,76.45314303141680,2024-05-25,14:49,Clear,High
Burglary,25.46500129593720,80.79705787055830,2024-01-06,09:16,Foggy,Low
Drug Offense,36.23184018042150,69.35919417357250,2024-08-30,22:30,Foggy,Low
Homicide,15.409805924759000,78.49910123540850,2024-01-06,05:05,Stormy,High
Homicide,11.585596905270400,76.77780207120580,2024-03-04,01:59,Rainy,Low
Fraud,32.910100076835400,74.62812098000410,2024-07-10,15:17,Cloudy,Medium
Fraud,32.72212859774600,93.51258666550380,2024-02-25,14:13,Foggy,Low
Assault,26.29317935428960,72.55446669884500,2024-08-07,13:34,Stormy,Low
Theft,36.63529256980520,90.01458937714750,2024-02-20,02:28,Clear,Medium
Homicide,21.144451661544700,88.77933769111580,2024-09-24,08:34,Cloudy,Medium
Theft,23.60586625766190,86.633697555867,2024-02-26,09:32,Stormy,High
Arson,15.677025587928800,80.36737210535900,2024-07-14,05:22,Clear,Low
Burglary,31.869306221143000,80.7746850254058,2024-01-01,16:13,Stormy,Medium
Vandalism,14.089168484615300,86.15869611733560,2024-07-26,09:49,Stormy,High
Robbery,23.556741250241000,69.25487858419150,2024-09-17,00:21,Rainy,High
Vandalism,22.696591734389400,85.90808765030770,2024-12-01,04:50,Stormy,Low
Homicide,31.05629173474660,69.23682734852110,2024-12-22,10:28,Stormy,High
Burglary,16.47737767330450,88.97226278437550,2024-05-23,06:59,Foggy,Medium
Drug Offense,30.48051053366000,94.77599285273550,2024-02-20,11:23,Foggy,High
Arson,28.505731514825400,79.40766608977530,2024-04-04,22:26,Clear,High
Drug Offense,11.52440738189650,83.68961383373010,2024-10-08,07:32,Rainy,High
Fraud,15.626261919804600,83.91730563475790,2024-07-06,20:50,Foggy,Low
Burglary,19.907185561836200,69.87508744251010,2024-08-07,16:07,Clear,Medium
Fraud,10.730069434612400,77.09972527984730,2024-03-02,22:31,Clear,Low
Fraud,11.170916232701800,90.32721321594610,2024-05-15,07:03,Rainy,Low
Vandalism,17.99772149512050,95.12645704778780,2024-06-10,16:18,Stormy,Low
Arson,22.803387252740100,95.2064460095827,2024-04-08,01:56,Cloudy,Low
Robbery,31.967595756886700,95.9050737087413,2024-03-31,15:29,Cloudy,Low
Drug Offense,35.106658930700700,69.02290603551230,2024-12-11,23:58,Clear,High
Theft,16.374899677014600,95.42875965652510,2024-08-21,16:32,Cloudy,Medium
Arson,33.154093771748900,78.04892327057760,2024-01-15,03:25,Rainy,Medium
Drug Offense,33.85353001085840,80.48878474576380,2024-02-01,18:08,Clear,Medium
Arson,8.366102813989160,80.71516642376950,2024-05-20,03:23,Cloudy,Medium
Drug Offense,15.556897049102800,86.7151000653465,2024-04-23,05:27,Cloudy,High
Drug Offense,31.869306221143000,80.7746850254058,2024-12-09,14:39,Foggy,High
Burglary,21.55093226892330,70.22494278289050,2024-10-08,05:49,Clear,Low
Theft,23.912121930556700,70.57590435103590,2024-09-25,11:23,Clear,Medium
Robbery,20.87867296505960,71.9128082173174,2024-11-18,22:09,Cloudy,Medium
Theft,34.86407317424530,91.95516451773400,2024-06-23,14:42,Rainy,High
Theft,14.132904074753700,92.63930158274040,2024-09-19,02:08,Clear,High
Drug Offense,17.246551451269300,91.58868937409730,2024-05-27,16:02,Stormy,Medium
Assault,12.219871144591400,72.26008386240970,2024-01-25,03:10,Foggy,Medium
Fraud,9.30902010927139,81.49874360873950,2024-03-28,04:23,Stormy,Low
Burglary,18.102623332668000,75.40966793453160,2024-01-26,17:08,Clear,Low
Drug Offense,17.944556779269500,71.39282388661240,2024-06-08,12:54,Cloudy,Medium
Arson,28.68403090128520,76.40900185765980,2024-05-09,01:33,Cloudy,Low
Vandalism,22.635834600786000,80.24287268258980,2024-11-26,16:29,Stormy,High
Assault,35.375660447187000,78.38349018955530,2024-01-30,18:13,Clear,Low
Homicide,19.25331135805060,73.93464864925650,2024-01-12,08:31,Cloudy,Medium
Assault,22.88801144320190,91.90793255791450,2024-10-18,06:43,Foggy,High
Homicide,24.4280691850538,68.48905273989980,2024-06-09,12:25,Rainy,Medium
Arson,33.78869229996020,71.98470675704630,2024-09-24,16:56,Clear,High
Robbery,34.837498683696400,92.53920290875380,2024-08-20,08:28,Clear,Low
Fraud,24.499299700741800,70.62247997216420,2024-12-08,13:10,Clear,Medium
Arson,29.207453148020400,83.63452640504940,2024-08-13,21:17,Stormy,Low
Fraud,24.328194007462500,85.91353724603930,2024-12-24,04:25,Rainy,Medium
Arson,23.79423454825960,84.09198228469390,2024-08-18,04:19,Stormy,High
Vandalism,25.442812153787600,95.68050950020560,2024-11-07,23:14,Cloudy,High
Theft,11.180266651778000,85.11892479933520,2024-11-29,12:47,Stormy,Medium
Robbery,34.58002701510420,68.60285863771710,2024-08-01,20:46,Clear,Low
Robbery,33.819625069930500,77.39915285083460,2024-05-27,00:52,Stormy,High
Homicide,30.2100625728591,87.89145822059770,2024-11-07,09:00,Rainy,High
Theft,16.329295679598700,95.94662166114520,2024-07-23,02:49,Foggy,Medium
Homicide,22.635834600786000,80.24287268258980,2024-06-19,03:16,Rainy,High
Assault,21.230401581911100,95.83813993542080,2024-03-12,17:26,Foggy,Low
Homicide,35.3930814897336,74.75869902774170,2024-02-10,15:09,Stormy,Low
Theft,20.370965155314700,94.97479624390540,2024-05-20,13:51,Cloudy,Low
Theft,13.546030928263300,82.24196610388050,2024-07-07,23:30,Cloudy,High
Robbery,10.52441301183060,68.75393463614960,2024-08-31,20:18,Rainy,Low
Arson,25.184163325845600,86.18542986946990,2024-03-10,23:46,Stormy,Low
Theft,10.730069434612400,77.09972527984730,2024-06-06,18:25,Rainy,Low
Assault,12.855923475847600,84.80619854254590,2024-11-25,20:26,Stormy,High
Drug Offense,28.0551581689508,89.75185507987290,2024-07-12,16:06,Clear,Medium
Vandalism,13.347875936737200,87.44178832012330,2024-04-23,01:55,Foggy,High
Theft,8.906293976105130,91.61264302636100,2024-01-28,02:17,Foggy,Low
Assault,10.559307813402900,86.23548847498780,2024-06-24,13:57,Rainy,High
Assault,19.66114071795570,80.35763919813550,2024-09-08,00:17,Clear,High
Burglary,23.53398778518930,93.67567834944830,2024-06-29,21:58,Stormy,High
Vandalism,23.33361810077000,71.4643439623846,2024-04-28,03:55,Rainy,High
Homicide,9.890766635492470,73.72040109865020,2024-09-26,08:36,Rainy,Low
Burglary,15.421637151119100,80.06109960791980,2024-07-08,03:55,Rainy,Medium
Drug Offense,17.79387506302500,79.86996433125460,2024-03-12,11:15,Clear,Medium
Drug Offense,35.91529406707040,70.21810975607630,2024-04-12,05:50,Stormy,Low
Vandalism,12.168935595932800,95.25767463811000,2024-12-14,15:09,Clear,High
Theft,9.365994809074860,74.53203783996310,2024-04-05,19:27,Foggy,Low
Theft,27.936410403150100,93.87949076574990,2024-07-07,10:31,Clear,Medium
Fraud,34.86407317424530,91.95516451773400,2024-08-10,20:23,Clear,Medium
Vandalism,10.455667305052600,91.49235034487740,2024-10-13,19:11,Foggy,High
Robbery,13.653303886480400,80.41906538441480,2024-12-10,13:02,Stormy,Medium
Theft,8.238392610567770,71.0088885976866,2024-10-23,06:56,Stormy,Low
Burglary,27.34407795427140,89.47717247937080,2024-03-22,22:28,Rainy,Medium
Homicide,32.03242492175640,74.09065672221330,2024-02-10,11:30,Cloudy,Low
Robbery,21.37313834071830,73.08016748463440,2024-01-25,00:25,Foggy,Low
Fraud,17.43313952596410,81.38795755322150,2024-10-28,00:13,Clear,Low
Robbery,26.285751782392600,76.69927828908390,2024-10-07,23:58,Cloudy,Medium
Drug Offense,10.256243643786900,73.35723480257870,2024-06-11,01:19,Clear,Low
Fraud,23.39793026605110,88.4520333891713,2024-03-31,05:58,Rainy,Low
Homicide,23.60586625766190,86.633697555867,2024-05-20,20:16,Foggy,Medium
Vandalism,11.88254659563570,68.40088665318080,2024-04-12,07:39,Clear,High
Robbery,35.36950773914320,83.48063992744850,2024-08-22,11:46,Rainy,Low
Robbery,28.68403090128520,76.40900185765980,2024-11-02,23:24,Stormy,Medium
Burglary,25.241560937345300,71.97970897654350,2024-04-20,04:22,Foggy,Medium
Arson,10.559307813402900,86.23548847498780,2024-12-05,23:59,Rainy,High
Arson,15.863028698334900,76.1219815527179,2024-08-01,18:01,Foggy,High
Theft,13.857243341756900,95.26789370460290,2024-10-18,14:38,Cloudy,Low
Theft,20.511032030604500,86.06422666763710,2024-08-27,01:20,Clear,Medium
Arson,31.86256662326890,78.7094443019578,2024-12-28,23:23,Cloudy,High
Theft,8.149945831279410,86.17477487413970,2024-08-22,23:39,Stormy,Medium
Fraud,30.076452210898300,91.96491789249110,2024-08-07,14:24,Stormy,High
Robbery,17.564288324733,89.44709788527560,2024-03-16,08:04,Cloudy,High
Arson,20.327934292376400,69.19861167712280,2024-01-27,12:55,Stormy,Low
Vandalism,36.28279994881110,88.32446037585230,2024-04-26,04:08,Cloudy,Medium
Drug Offense,27.328807539751700,74.79729301969960,2024-04-01,06:18,Foggy,High
Fraud,25.184163325845600,86.18542986946990,2024-03-20,16:13,Foggy,Medium
Drug Offense,13.08368650099610,85.35700752174310,2024-04-26,01:20,Foggy,High
Arson,11.628877904823700,76.1128111337726,2024-03-08,23:12,Clear,High
Vandalism,32.14179619071940,94.75362303064650,2024-05-29,04:03,Stormy,Medium
Theft,28.89231809899380,85.8326827694165,2024-05-02,00:47,Cloudy,Low
Burglary,35.775668339060300,70.1675930605213,2024-08-08,16:20,Foggy,High
Robbery,33.130062077491700,87.56896652554850,2024-03-13,22:04,Clear,Low
Burglary,9.328364971846120,95.61310300217480,2024-12-02,19:02,Foggy,Medium
Theft,34.08324838984980,95.37898701215750,2024-02-11,22:06,Cloudy,High
Robbery,26.889997955920400,73.07651800456170,2024-11-21,08:50,Stormy,High
Burglary,32.18151194917800,90.53085339606980,2024-06-29,22:10,Clear,Low
Drug Offense,35.09354774144240,79.91005745127300,2024-09-29,05:58,Foggy,High
Theft,19.25331135805060,73.93464864925650,2024-01-06,21:28,Clear,Low
Burglary,11.88254659563570,68.40088665318080,2024-04-16,12:28,Rainy,Medium
Robbery,23.136205699534300,77.60761797486730,2024-04-08,19:08,Stormy,High
Robbery,29.80168136465600,72.65989306489280,2024-09-30,14:48,Stormy,Medium
Assault,20.230689009830900,85.42826136044470,2024-12-05,14:56,Clear,High
Burglary,18.420794291997200,88.44298036157800,2024-08-17,08:47,Stormy,Low
Burglary,9.318034949110410,94.0310377781293,2024-07-22,04:25,Stormy,High
Theft,33.22445481117170,85.54653859164180,2024-09-13,03:43,Cloudy,Low
Homicide,25.033226655127100,75.7614946154209,2024-04-24,06:11,Clear,Medium
Fraud,21.668547091196200,86.70440227026500,2024-11-14,10:51,Cloudy,Medium
Vandalism,17.33574801122280,88.04692425907970,2024-09-26,08:10,Foggy,High
Theft,20.376955493146800,75.38540649822700,2024-08-18,12:04,Stormy,Low
Arson,28.510308301684300,94.36386153730480,2024-05-17,02:18,Clear,High
Arson,27.68791112266830,89.36387175503150,2024-07-17,03:58,Cloudy,High
Robbery,26.253615178875600,91.71975934664840,2024-02-12,21:15,Stormy,Low
Homicide,22.41589165989710,71.8453274299865,2024-10-31,22:33,Foggy,Low
Homicide,15.809203487292200,88.48322363811940,2024-11-27,09:14,Rainy,Low
Theft,18.102623332668000,75.40966793453160,2024-02-24,04:04,Cloudy,Medium
Vandalism,29.575744829632000,76.63295603300450,2024-01-04,20:50,Rainy,Low
Assault,12.401385056760500,96.5046865109098,2024-02-03,00:01,Rainy,Medium
Arson,26.530291920339900,84.01860181581800,2024-06-05,00:51,Stormy,Low
Robbery,14.666516003739100,80.25315801927950,2024-11-15,00:03,Clear,High
Assault,8.509450724877550,79.56450661362850,2024-08-18,10:53,Stormy,Low
Vandalism,16.374899677014600,95.42875965652510,2024-08-05,03:24,Rainy,Medium
Fraud,9.517271688407420,85.56778134212200,2024-01-31,07:01,Clear,High
Drug Offense,24.49512296635680,70.4679056280933,2024-09-30,14:57,Clear,High
Homicide,23.283364685793400,72.1961689786692,2024-10-29,01:01,Rainy,High
Assault,28.68403090128520,76.40900185765980,2024-04-29,15:31,Foggy,High
Theft,22.034831992270700,70.25754857216750,2024-02-15,14:39,Foggy,Low
Homicide,31.16618776695000,71.0968957152759,2024-10-10,21:52,Cloudy,High
Robbery,33.403453928016600,69.29480398774180,2024-08-10,16:01,Stormy,Medium
Fraud,22.41589165989710,71.8453274299865,2024-09-16,07:44,Foggy,Low
Theft,33.80620834670990,94.64588196014840,2024-08-15,20:03,Rainy,Low
Homicide,19.450517782380900,89.67754914549110,2024-08-03,12:35,Foggy,Medium
Drug Offense,36.03177031903120,92.80265655393920,2024-09-08,12:44,Foggy,High
Homicide,12.855923475847600,84.80619854254590,2024-09-19,11:24,Foggy,Low
Arson,8.660054373690890,70.69460041538120,2024-04-07,12:55,Rainy,Low
Homicide,21.72432898618510,74.73556181266180,2024-05-10,21:01,Rainy,Low
Vandalism,34.589287217129600,94.11565538277680,2024-07-01,13:03,Foggy,Medium
Vandalism,30.477334648628600,75.90353219539270,2024-01-10,13:39,Rainy,High
Homicide,22.696591734389400,85.90808765030770,2024-08-25,01:47,Cloudy,Medium
Robbery,24.4280691850538,68.48905273989980,2024-01-04,13:58,Stormy,Medium
Homicide,18.962493397501200,92.41200573539120,2024-08-16,23:24,Foggy,Low
Theft,36.04569445634580,74.11411524502020,2024-08-11,14:00,Foggy,Low
Fraud,30.061521065593200,71.37704476149970,2024-07-02,22:38,Cloudy,Low
Homicide,8.999606286979800,94.28569240405970,2024-03-23,17:24,Clear,Low
Drug Offense,26.711767709786100,86.44099242580620,2024-01-31,01:36,Foggy,Low
Burglary,13.093663408134600,81.61243670844530,2024-08-17,17:18,Stormy,Medium
Theft,30.214453075855900,76.52820561471920,2024-12-29,17:09,Rainy,Low
Vandalism,36.51657660815190,70.95677661757280,2024-10-13,22:01,Stormy,Low
Burglary,21.40283678558600,75.63190545201900,2024-04-19,08:26,Cloudy,Medium
Homicide,15.912898987979000,71.86758980781310,2024-07-24,01:49,Stormy,High
Fraud,19.28257398741910,79.03958316290720,2024-10-14,22:57,Stormy,Low
Robbery,15.74895804006900,72.52843963138740,2024-09-30,14:26,Foggy,High
Theft,35.18055492938460,71.93840943622520,2024-11-26,23:11,Cloudy,High
Fraud,8.3258936943377,92.6501679634667,2024-08-06,20:51,Rainy,Medium
Burglary,10.607146652777800,86.77734824733280,2024-01-16,14:19,Stormy,High
Burglary,9.007443315728170,95.08826772503020,2024-10-09,01:25,Stormy,Low
Robbery,14.561579574835000,71.30456612594780,2024-07-19,19:56,Foggy,High
Fraud,20.226874775347300,88.80165819946140,2024-11-11,03:58,Foggy,Low
Robbery,10.33846906924890,96.20807132932680,2024-07-23,18:29,Stormy,Medium
Vandalism,33.502933310822200,89.51128288519850,2024-11-16,23:18,Foggy,High
Drug Offense,17.3043240589925,83.93700202960350,2024-04-14,19:44,Clear,Medium
Theft,34.04920014757830,72.18458856222350,2024-06-16,15:58,Cloudy,Low
Vandalism,18.746202021504700,82.18487492908180,2024-11-19,18:18,Foggy,High
Theft,17.13439716429780,82.19711633336250,2024-11-30,17:39,Stormy,High
Homicide,11.639359368959300,76.65928810060920,2024-02-11,18:08,Rainy,High
Fraud,35.36950773914320,83.48063992744850,2024-10-11,08:31,Stormy,Low
Fraud,30.974122249900200,74.1175491296021,2024-10-08,13:42,Clear,Low
Burglary,19.55480892361890,92.4550956247545,2024-09-20,17:09,Stormy,Low
Assault,8.76298251044838,69.25686175940860,2024-09-20,03:12,Foggy,High
Fraud,14.256432785996700,96.46886937788070,2024-04-17,18:01,Rainy,Medium
Assault,19.348477780184500,68.99248894256080,2024-01-02,13:25,Rainy,High
Arson,35.11551897807620,81.61544811045700,2024-04-09,02:26,Stormy,Low
Drug Offense,19.127453958139300,90.6392644930424,2024-05-05,02:05,Rainy,High
Drug Offense,32.360330758353400,86.03240305523010,2024-09-20,23:09,Rainy,Medium
Vandalism,31.82122395174990,89.80610825576620,2024-11-21,10:27,Cloudy,High
Arson,32.84694203305210,83.19471355773550,2024-02-23,14:45,Rainy,High
Homicide,26.254443713221800,95.80735591689810,2024-05-13,20:06,Cloudy,Low
Assault,15.517381998714500,93.59281481071870,2024-03-12,05:50,Cloudy,Medium
Burglary,30.07434223673550,82.13773550015230,2024-07-14,21:41,Cloudy,High
Robbery,16.577225868329800,79.29315038817970,2024-05-26,15:31,Cloudy,Medium
Robbery,10.189147240012100,88.37863946632850,2024-12-28,16:21,Foggy,Medium
Vandalism,21.681364892926900,77.3584929283902,2024-06-13,03:19,Rainy,Medium
Arson,26.76576224421980,87.97455426979940,2024-07-28,00:23,Clear,Medium
Fraud,20.782305201523700,89.73361653354520,2024-07-09,12:53,Foggy,High
Fraud,21.238866044500700,74.98648586212720,2024-08-11,07:12,Clear,Low
Burglary,15.341304338879200,68.2108316440589,2024-11-05,18:00,Stormy,Medium
Vandalism,26.32989182949760,88.98602252596800,2024-08-24,13:35,Stormy,Low
Theft,11.52440738189650,83.68961383373010,2024-09-29,14:00,Foggy,High
Theft,25.241560937345300,71.97970897654350,2024-05-22,18:57,Foggy,Low
Vandalism,18.564427039377600,93.08802018257920,2024-09-28,21:17,Stormy,High
Fraud,23.982958607772900,96.22108635514830,2024-11-27,08:07,Rainy,High
Drug Offense,27.09733261623680,74.40016917939180,2024-03-08,11:14,Foggy,Medium
Homicide,29.04657336592830,74.42097178381970,2024-03-23,01:35,Cloudy,High
Drug Offense,30.061521065593200,71.37704476149970,2024-05-10,08:48,Cloudy,Low
Theft,18.102623332668000,75.40966793453160,2024-09-29,10:29,Clear,Low
Fraud,8.987498284779460,89.75055853328800,2024-12-16,06:09,Rainy,Medium
Drug Offense,15.912898987979000,71.86758980781310,2024-06-03,15:28,Clear,Low
Fraud,17.418813581964900,82.88335504178880,2024-12-02,09:12,Stormy,Medium
Drug Offense,16.617004093089800,93.37189992022310,2024-08-12,19:25,Rainy,Low
Vandalism,10.33846906924890,96.20807132932680,2024-09-10,15:00,Rainy,Low
Drug Offense,22.635834600786000,80.24287268258980,2024-06-06,11:10,Rainy,Low
Assault,26.44460244750360,86.78777387455510,2024-10-15,02:08,Stormy,Low
Assault,27.66674681502380,91.31000675344300,2024-05-18,07:09,Cloudy,Low
Robbery,23.982958607772900,96.22108635514830,2024-10-15,10:40,Stormy,Medium
Burglary,11.360535797469800,84.015758726695,2024-08-17,07:23,Stormy,Low
Theft,30.88628204922270,84.48187305097450,2024-09-14,12:09,Rainy,High
Robbery,23.248850366049000,71.39741637360050,2024-04-24,02:11,Rainy,Medium
Homicide,15.882779626047000,78.17966072945100,2024-06-04,13:58,Stormy,Medium
Fraud,23.031076962638600,90.50087462731740,2024-06-21,01:09,Clear,Medium
Arson,11.204949524539800,93.40637310132960,2024-02-24,22:37,Foggy,Medium
Theft,22.169676653553300,79.7040401915147,2024-06-08,00:25,Foggy,Low
Assault,15.677025587928800,80.36737210535900,2024-10-28,18:48,Stormy,High
Theft,20.37342442349870,94.4252127125003,2024-08-23,12:43,Cloudy,Low
Arson,12.694730114824000,71.4674190646052,2024-11-03,18:58,Clear,High
Assault,32.03242492175640,74.09065672221330,2024-01-10,04:45,Foggy,Medium
Burglary,24.44629464146600,69.04428338857630,2024-09-19,23:04,Rainy,Low
Robbery,21.2338950347662,82.86277944923990,2024-01-29,21:11,Foggy,High
Theft,33.819625069930500,77.39915285083460,2024-01-18,07:49,Foggy,High
Arson,36.88300906636510,73.76736229879780,2024-06-09,12:20,Stormy,High
Robbery,31.095891327996200,78.68375615862390,2024-03-22,20:27,Rainy,Medium
Homicide,18.456971232271100,76.210797785634,2024-01-04,21:08,Clear,High
Burglary,21.51547942689970,77.63577847111440,2024-03-29,05:37,Foggy,Low
Arson,21.238866044500700,74.98648586212720,2024-02-21,06:16,Rainy,Medium
Arson,11.51196329369200,96.63796430463830,2024-08-03,17:04,Cloudy,High
Arson,13.799065344681300,69.35313282371730,2024-03-18,20:31,Cloudy,Low
Homicide,14.445423473921300,72.56248028697340,2024-05-17,09:48,Clear,Medium
Robbery,33.22445481117170,85.54653859164180,2024-08-19,22:06,Stormy,Low
Homicide,24.889530907699600,90.47862441841870,2024-11-26,06:38,Clear,High
